-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  55.2959   Longitude 11.7059 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 16.66 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,2,12,103.11,5.69,277.31,8.14,277.94
2023,2,13,103.2,5.91,288.0,8.68,288.81
2023,2,14,103.24,2.45,243.25,3.55,243.25
2023,2,15,102.35,3.88,185.62,4.84,186.12
2023,2,16,101.54,4.37,234.0,6.06,234.56
2023,2,17,100.06,12.8,241.62,16.46,243.0
2023,2,18,100.53,10.0,290.94,13.02,291.94
2023,2,19,101.24,7.38,290.12,9.66,290.88
2023,2,20,100.28,11.78,263.88,15.02,265.12
2023,2,21,100.78,8.08,275.69,10.71,276.38
2023,2,22,101.36,6.04,134.62,7.81,135.25
2023,2,23,100.79,5.33,220.94,7.29,221.62
2023,2,24,99.31,7.64,265.56,9.75,266.44
2023,2,25,100.22,9.98,6.69,12.58,7.19
2023,2,26,101.98,5.74,153.19,8.09,138.38
2023,2,27,102.69,2.45,157.25,3.4,157.94
2023,2,28,102.9,2.27,244.25,3.18,244.19
2023,3,1,102.67,3.59,272.88,4.94,273.25
2023,3,2,102.29,2.6,225.94,3.62,226.75
2023,3,3,101.66,5.58,286.0,7.35,286.5
2023,3,4,101.21,6.24,297.75,7.96,298.12
2023,3,5,100.61,4.88,309.62,6.59,309.94
2023,3,6,99.8,3.21,252.88,4.16,253.12
2023,3,7,98.28,11.81,242.38,14.6,243.81
2023,3,8,99.35,3.84,229.38,5.08,229.56
2023,3,9,99.61,3.55,156.81,4.87,157.0
2023,3,10,99.19,5.04,86.19,6.76,86.56
2023,3,11,99.87,6.65,265.44,8.64,265.88
2023,3,12,100.3,6.04,229.75,7.79,230.62
2023,3,13,98.6,11.0,216.06,14.62,217.38
2023,3,14,98.53,8.63,263.0,11.46,263.75
2023,3,15,100.63,7.16,268.19,9.33,269.06
2023,3,16,101.6,6.56,200.56,8.48,201.5
2023,3,17,100.83,7.52,163.25,10.2,164.44
2023,3,18,100.74,3.34,230.81,5.02,231.25
2023,3,19,101.13,3.06,160.12,4.3,160.56
2023,3,20,101.08,4.97,261.5,7.19,261.94
2023,3,21,100.92,4.49,203.5,6.13,204.19
2023,3,22,100.05,7.55,218.62,10.52,219.69
2023,3,23,99.63,7.59,227.19,10.76,227.88
2023,3,24,99.31,9.04,220.12,12.14,221.0
2023,3,25,99.3,6.68,231.06,9.33,231.81
2023,3,26,99.8,7.22,307.38,9.03,307.81
2023,3,27,100.75,5.63,323.44,7.47,323.75
2023,3,28,101.72,5.17,291.12,7.06,291.44
2023,3,29,101.06,4.73,207.12,6.49,207.75
2023,3,30,99.95,6.17,188.25,8.46,189.38
2023,3,31,99.47,5.16,172.56,6.77,173.31
2023,4,1,100.49,8.0,69.62,10.17,70.0
2023,4,2,102.42,4.73,54.75,6.3,55.06
2023,4,3,103.2,3.11,120.44,3.87,120.19
2023,4,4,102.63,2.95,328.62,4.0,329.12
2023,4,5,102.01,1.98,126.5,2.63,125.62
2023,4,6,101.85,5.11,151.69,6.62,152.19
2023,4,7,102.16,5.15,74.69,7.02,75.12
2023,4,8,102.54,3.49,80.38,4.64,80.44
2023,4,9,102.61,3.12,115.0,4.27,114.81
2023,4,10,101.86,7.62,130.0,9.77,130.75
2023,4,11,100.35,5.09,226.31,7.12,227.19
2023,4,12,100.2,6.87,147.75,8.54,148.5
2023,4,13,100.01,5.32,156.0,7.17,157.38
2023,4,14,100.92,3.7,53.06,4.93,53.31
2023,4,15,101.23,6.67,73.81,9.18,74.62
2023,4,16,102.04,3.71,99.81,5.31,100.19
2023,4,17,102.66,3.37,68.25,4.54,67.88
2023,4,18,103.09,4.73,63.5,6.85,63.88
2023,4,19,102.85,6.76,41.69,9.51,42.44
2023,4,20,102.42,7.87,68.38,10.79,69.19
2023,4,21,102.04,4.95,88.69,7.12,89.06
2023,4,22,101.0,6.29,125.38,8.51,126.25
2023,4,23,100.24,4.12,224.69,6.07,225.06
2023,4,24,99.73,6.05,174.25,8.34,174.94
2023,4,25,100.02,8.55,270.56,10.55,271.31
2023,4,26,100.86,8.81,286.5,11.11,287.19
2023,4,27,101.46,6.96,282.19,9.11,282.75
2023,4,28,101.46,2.97,167.25,3.99,167.88
2023,4,29,101.29,5.8,234.81,7.67,234.81
2023,4,30,101.91,5.54,296.94,7.19,297.31
2023,5,1,101.32,4.74,212.88,6.88,213.38
2023,5,2,101.64,5.44,311.69,7.16,312.12
2023,5,3,102.42,4.2,300.44,5.59,301.06
2023,5,4,102.36,3.58,103.44,4.66,103.88
2023,5,5,102.37,11.34,97.88,14.0,98.44
2023,5,6,102.2,9.66,98.81,12.09,99.44
2023,5,7,102.44,6.69,110.44,8.88,111.31
2023,5,8,102.51,6.95,137.0,9.34,138.0
2023,5,9,101.64,8.74,140.31,11.62,141.44
2023,5,10,101.01,8.12,127.31,10.91,128.5
2023,5,11,101.49,4.62,120.0,6.47,120.81
2023,5,12,102.1,4.86,97.38,6.91,97.88
2023,5,13,102.24,4.07,106.75,5.85,107.44
2023,5,14,101.78,3.66,116.81,5.17,117.44
2023,5,15,100.87,2.8,78.69,4.0,79.19
2023,5,16,100.81,7.13,281.5,8.91,282.19
2023,5,17,101.72,8.4,299.56,10.62,300.12
2023,5,18,102.61,2.69,232.88,3.62,248.56
2023,5,19,102.77,2.0,121.5,2.64,121.75
2023,5,20,102.65,4.3,86.62,6.07,86.88
2023,5,21,102.07,4.78,73.31,6.69,73.81
2023,5,22,101.65,5.66,97.88,7.62,98.38
2023,5,23,101.12,4.39,228.0,5.85,228.31
2023,5,24,101.65,3.33,315.06,4.83,316.12
2023,5,25,102.18,6.26,319.88,8.31,320.31
2023,5,26,102.5,6.48,322.94,8.52,323.38
2023,5,27,102.46,2.85,265.31,3.96,264.94
2023,5,28,101.96,4.28,298.88,5.94,298.5
2023,5,29,102.03,4.23,314.75,5.86,315.12
2023,5,30,102.34,2.55,186.75,3.51,187.5
2023,5,31,102.0,6.05,277.81,8.12,278.06
2023,6,1,101.39,5.81,270.81,7.49,271.5
2023,6,2,102.08,4.77,43.06,6.12,58.25
2023,6,3,102.16,1.91,245.31,2.63,246.0
2023,6,4,102.03,2.81,303.44,3.59,303.44
2023,6,5,102.01,1.02,193.88,1.28,191.56
2023,6,6,101.81,2.65,288.25,3.48,287.5
2023,6,7,101.72,1.84,264.25,2.33,263.12
2023,6,8,101.57,2.2,272.38,2.88,272.12
2023,6,9,101.79,5.13,83.62,6.83,83.81
2023,6,10,102.13,7.77,84.94,10.1,85.56
2023,6,11,102.24,6.99,93.25,9.17,93.81
2023,6,12,102.06,5.3,103.94,7.26,104.62
2023,6,13,101.88,4.88,85.25,6.8,85.25
2023,6,14,101.93,2.43,50.56,3.31,51.19
2023,6,15,101.67,2.54,203.62,3.54,203.81
2023,6,16,101.28,1.95,112.81,2.91,113.38
2023,6,17,101.2,2.12,65.0,2.91,65.12
2023,6,18,101.13,3.65,259.31,4.99,274.5
2023,6,19,101.1,3.32,149.19,4.38,149.69
2023,6,20,101.2,2.27,129.25,3.34,129.62
2023,6,21,101.09,5.51,214.12,7.55,214.56
2023,6,22,101.64,3.07,253.12,4.28,252.94
2023,6,23,101.61,4.18,269.06,5.83,269.12
2023,6,24,101.93,4.52,301.62,6.09,301.88
2023,6,25,101.64,1.14,199.06,1.62,199.12
2023,6,26,100.94,6.38,204.62,8.55,205.19
2023,6,27,100.91,9.05,294.19,11.27,294.81
2023,6,28,101.2,5.15,301.94,6.6,302.5
2023,6,29,101.02,3.09,241.81,4.45,242.69
2023,6,30,100.65,5.16,286.88,6.73,287.12
2023,7,1,99.86,7.16,221.81,9.34,222.75
2023,7,2,99.7,10.5,257.88,13.32,258.56
2023,7,3,100.03,9.85,248.62,12.48,249.25
2023,7,4,100.39,9.05,244.44,11.59,245.06
2023,7,5,100.5,8.0,181.25,10.41,182.25
2023,7,6,101.08,8.13,252.56,10.52,253.38
2023,7,7,101.92,3.54,222.94,5.0,222.25
2023,7,8,102.06,1.29,81.69,1.81,80.06
2023,7,9,101.95,2.17,108.94,3.09,109.06
2023,7,10,101.51,4.39,209.62,6.45,210.0
2023,7,11,101.2,4.85,192.19,6.55,193.31
2023,7,12,100.41,5.63,220.62,7.73,221.19
2023,7,13,100.91,6.1,243.94,8.27,244.62
2023,7,14,101.27,3.46,229.38,4.85,229.75
2023,7,15,100.54,7.02,157.25,9.55,158.44
2023,7,16,100.68,7.6,232.19,10.41,232.75
2023,7,17,101.1,7.38,236.0,9.64,236.62
2023,7,18,101.31,6.66,268.88,8.66,269.19
2023,7,19,100.89,3.92,284.62,5.3,284.69
2023,7,20,100.72,6.84,284.25,8.94,284.62
2023,7,21,100.67,4.19,266.06,5.54,265.88
2023,7,22,100.67,5.17,259.56,6.7,259.62
2023,7,23,100.27,5.25,204.56,6.86,205.81
2023,7,24,99.62,6.28,239.5,8.52,240.12
2023,7,25,99.86,6.27,278.0,8.19,278.44
2023,7,26,100.36,6.22,259.62,8.18,259.94
2023,7,27,100.28,4.1,231.69,5.56,231.94
2023,7,28,100.22,2.16,190.75,2.75,190.44
2023,7,29,100.21,3.48,216.81,5.08,217.06
2023,7,30,100.36,5.25,244.38,7.09,244.94
2023,7,31,100.0,5.04,220.31,6.66,221.06
2023,8,1,99.15,3.24,226.25,4.45,226.38
2023,8,2,99.19,4.19,210.38,5.58,210.75
2023,8,3,99.03,3.73,257.62,5.13,258.19
2023,8,4,100.48,6.21,275.0,8.2,275.38
2023,8,5,101.02,3.35,229.25,4.56,229.5
2023,8,6,100.35,5.89,143.56,7.67,143.94
2023,8,7,99.42,13.85,288.31,17.39,289.88
2023,8,8,99.72,13.11,264.38,16.59,265.31
2023,8,9,100.6,9.08,267.94,11.77,268.75
2023,8,10,101.47,6.91,276.81,9.2,277.38
2023,8,11,101.69,4.2,223.94,6.09,224.62
2023,8,12,101.24,4.27,171.06,6.02,171.75
2023,8,13,101.28,4.49,233.44,6.31,233.94
2023,8,14,101.37,3.37,159.38,4.86,160.06
2023,8,15,101.22,4.41,201.38,6.38,202.19
2023,8,16,101.82,4.45,266.69,6.26,267.06
2023,8,17,102.15,3.41,80.69,4.8,82.06
2023,8,18,101.91,5.48,77.44,7.36,78.25
2023,8,19,101.65,5.9,112.31,7.88,112.81
2023,8,20,101.79,3.26,255.38,4.54,255.69
2023,8,21,101.89,3.84,280.31,5.5,280.5
2023,8,22,101.61,3.51,255.62,4.95,255.62
2023,8,23,101.51,3.87,271.81,5.53,272.0
2023,8,24,101.34,2.97,236.12,4.17,235.94
2023,8,25,100.47,4.5,174.69,6.09,175.19
2023,8,26,100.43,4.44,212.06,5.95,213.19
2023,8,27,100.59,4.35,195.19,6.04,195.62
2023,8,28,100.56,4.04,276.81,5.49,276.88
2023,8,29,100.8,1.49,190.31,2.06,191.88
2023,8,30,100.4,2.68,173.94,3.58,174.06
2023,8,31,100.29,3.28,211.19,4.68,211.38
2023,9,1,100.81,4.77,291.75,6.85,292.19
2023,9,2,101.6,5.24,289.25,7.34,289.44
2023,9,3,102.17,5.7,283.06,7.82,283.62
2023,9,4,102.39,4.45,269.69,6.31,270.12
2023,9,5,102.06,1.99,198.81,2.66,198.94
2023,9,6,102.2,2.65,87.69,3.77,88.38
2023,9,7,102.36,4.55,115.5,6.63,115.81
2023,9,8,101.91,4.41,133.19,6.45,133.69
2023,9,9,101.51,3.87,159.94,5.77,160.38
2023,9,10,101.48,2.1,266.94,2.86,266.94
2023,9,11,101.12,2.97,155.5,4.18,155.75
2023,9,12,100.93,3.04,280.75,4.41,280.44
2023,9,13,101.22,4.7,342.38,6.8,342.56
2023,9,14,101.95,3.02,291.38,4.01,291.62
2023,9,15,102.03,3.77,161.06,5.09,161.44
2023,9,16,101.56,4.8,148.12,7.13,148.81
2023,9,17,101.45,5.01,122.19,6.58,122.69
2023,9,18,100.39,7.7,148.44,10.34,149.69
2023,9,19,99.87,10.95,222.31,13.94,223.5
2023,9,20,100.17,8.56,214.62,11.4,215.69
2023,9,21,99.83,6.57,163.19,9.11,164.19
2023,9,22,99.69,4.62,214.38,6.42,214.75
2023,9,23,100.66,4.73,239.31,6.71,239.38
2023,9,24,102.13,4.73,240.5,6.9,240.94
2023,9,25,102.25,6.39,178.12,8.95,178.75
2023,9,26,102.06,3.53,156.44,5.27,156.69
2023,9,27,101.76,3.02,176.75,4.53,177.0
2023,9,28,101.3,5.2,197.94,7.47,198.44
2023,9,29,101.16,5.44,216.69,7.72,217.19
2023,9,30,101.69,7.54,272.12,9.98,272.62
2023,10,1,101.73,4.02,240.25,5.82,240.75
2023,10,2,101.37,4.05,241.81,6.27,242.5
2023,10,3,100.39,7.39,232.62,9.72,233.38
2023,10,4,101.23,9.92,261.44,12.78,262.31
2023,10,5,101.33,8.41,282.88,11.12,283.69
2023,10,6,100.97,10.17,238.75,13.26,239.94
2023,10,7,100.93,7.28,287.38,9.51,287.88
2023,10,8,102.13,3.29,183.62,4.42,198.62
2023,10,9,101.54,1.79,187.44,2.34,188.38
2023,10,10,101.2,5.19,227.25,6.89,228.0
2023,10,11,100.09,9.05,242.81,11.92,243.94
2023,10,12,100.64,7.89,279.06,10.47,279.69
2023,10,13,99.83,8.31,203.38,11.23,204.62
2023,10,14,99.57,10.74,268.88,13.78,269.81
2023,10,15,100.51,11.12,287.81,14.12,289.0
2023,10,16,101.48,5.88,305.12,7.8,305.81
2023,10,17,101.64,5.55,281.06,7.95,281.44
2023,10,18,101.17,4.12,206.25,5.93,206.94
2023,10,19,100.39,11.62,85.0,14.4,86.12
2023,10,20,99.76,14.58,78.44,18.15,79.56
2023,10,21,99.56,7.89,103.94,10.05,105.12
2023,10,22,100.23,5.63,186.38,7.98,187.25
2023,10,23,100.93,4.49,258.56,6.49,258.81
2023,10,24,100.56,8.34,105.44,10.67,106.31
2023,10,25,99.93,7.6,98.06,9.64,99.19
2023,10,26,99.68,6.8,66.44,8.55,67.25
2023,10,27,99.57,5.82,76.06,7.66,76.62
2023,10,28,99.89,6.37,98.31,8.2,99.12
2023,10,29,99.31,7.8,166.88,10.55,168.12
2023,10,30,99.49,7.22,213.31,9.9,214.25
2023,10,31,99.3,6.34,194.38,8.2,195.0
2023,11,1,100.0,5.49,201.94,7.26,202.62
2023,11,2,98.67,8.19,147.19,10.78,148.44
2023,11,3,98.09,6.35,176.12,8.64,177.25
2023,11,4,98.1,6.38,192.19,8.56,193.12
2023,11,5,97.54,5.07,158.31,6.84,159.38
2023,11,6,98.92,6.24,234.19,8.46,235.06
2023,11,7,99.98,7.67,228.38,10.05,229.44
2023,11,8,100.2,7.16,228.88,9.45,229.81
2023,11,9,99.62,6.66,202.44,8.82,203.38
2023,11,10,99.31,5.9,201.38,8.02,202.19
2023,11,11,99.76,2.3,157.25,3.3,157.75
2023,11,12,100.22,2.12,157.88,2.92,158.0
2023,11,13,100.02,4.8,132.31,6.26,133.0
2023,11,14,98.93,5.55,87.31,6.87,91.25
2023,11,15,100.6,4.73,73.69,6.16,74.5
2023,11,16,100.33,6.17,65.44,7.7,67.94
2023,11,17,101.35,5.71,45.25,7.6,46.06
2023,11,18,101.99,3.84,103.19,5.45,103.38
2023,11,19,100.15,7.52,122.19,9.48,123.75
2023,11,20,100.43,6.05,93.06,7.86,94.0
2023,11,21,101.83,5.42,66.88,7.45,67.19
2023,11,22,102.04,8.0,195.75,10.25,196.62
2023,11,23,99.66,12.77,275.44,16.53,276.69
2023,11,24,99.21,9.45,322.0,12.48,322.75
2023,11,25,100.16,5.7,104.19,8.28,104.19
2023,11,26,100.79,3.55,278.06,5.36,278.0
2023,11,27,100.57,5.12,74.44,6.66,74.75
2023,11,28,100.21,5.65,178.5,7.34,178.56
2023,11,29,99.73,3.88,92.62,5.33,94.0
2023,11,30,100.01,5.33,63.5,7.19,64.19
2023,12,1,100.44,4.01,25.06,6.04,25.0
2023,12,2,100.85,4.05,171.25,6.04,171.0
2023,12,3,101.56,3.05,305.56,4.64,305.88
2023,12,4,101.39,4.62,163.62,6.73,164.25
2023,12,5,101.05,7.62,113.81,10.36,114.5
2023,12,6,101.2,7.28,97.19,9.45,98.06
2023,12,7,101.61,1.85,81.44,2.56,81.38
2023,12,8,101.2,5.21,136.62,7.34,137.19
2023,12,9,100.44,6.02,147.69,8.54,148.5
2023,12,10,99.65,7.11,117.31,9.64,118.56
2023,12,11,99.4,3.38,88.75,5.37,88.81
2023,12,12,100.46,4.41,70.56,6.54,70.81
2023,12,13,100.4,7.75,65.75,9.7,66.88
2023,12,14,101.49,3.12,155.81,4.32,156.06
2023,12,15,102.33,5.62,259.38,7.92,260.25
2023,12,16,102.46,8.35,248.81,11.54,250.0
2023,12,17,102.11,9.96,255.12,13.41,256.31
2023,12,18,101.6,8.96,245.94,12.01,247.12
2023,12,19,100.69,6.83,266.0,9.52,266.94
2023,12,20,99.64,7.86,253.88,10.15,255.0
2023,12,21,97.51,11.46,251.62,14.61,253.06
2023,12,22,97.92,13.91,304.0,17.58,305.25
2023,12,23,99.18,7.75,296.38,10.31,297.25
2023,12,24,98.83,7.62,227.44,10.41,228.69
2023,12,25,99.04,11.49,264.62,15.03,265.69
2023,12,26,99.68,8.68,259.0,11.31,259.88
2023,12,27,101.25,6.42,227.0,8.41,227.94
2023,12,28,99.87,10.45,223.94,13.97,225.38
2023,12,29,99.38,10.85,236.06,14.31,237.31
2023,12,30,100.09,6.9,241.94,9.21,243.0
2023,12,31,100.18,7.62,137.94,9.54,139.06
