-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  56.6853   Longitude 8.6598 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 23.63 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,4,12,99.76,8.49,132.62,10.52,133.69
2023,4,13,99.61,6.53,150.94,8.46,152.12
2023,4,14,100.87,4.66,107.19,6.46,108.0
2023,4,15,101.34,4.76,45.44,6.59,46.81
2023,4,16,102.1,2.98,46.94,4.26,47.69
2023,4,17,102.75,4.61,43.88,6.7,44.25
2023,4,18,103.2,5.77,56.69,8.22,57.44
2023,4,19,103.06,5.62,57.38,7.88,57.94
2023,4,20,102.58,6.64,60.94,9.48,61.69
2023,4,21,102.01,4.27,90.38,6.41,90.5
2023,4,22,100.68,5.73,120.31,8.31,121.0
2023,4,23,99.97,5.38,218.25,7.17,218.38
2023,4,24,99.41,5.13,212.75,6.71,213.25
2023,4,25,99.97,10.27,299.56,12.81,300.5
2023,4,26,100.84,8.91,293.19,11.38,293.75
2023,4,27,101.36,7.05,289.06,9.2,289.44
2023,4,28,101.31,2.46,163.06,3.3,163.38
2023,4,29,101.35,7.47,287.5,9.64,287.94
2023,4,30,101.87,5.48,279.62,7.27,280.0
2023,5,1,101.01,7.05,232.44,9.09,233.06
2023,5,2,101.73,6.94,312.12,8.94,312.69
2023,5,3,102.42,5.05,304.19,6.73,304.88
2023,5,4,102.3,3.51,145.38,4.81,145.5
2023,5,5,102.15,9.9,105.56,12.63,106.38
2023,5,6,102.05,8.11,109.44,10.52,110.25
2023,5,7,102.23,6.92,117.0,9.24,117.88
2023,5,8,102.1,7.49,138.94,10.03,139.75
2023,5,9,101.08,7.37,145.56,10.12,146.56
2023,5,10,100.64,6.39,148.94,8.96,149.56
2023,5,11,101.45,2.93,157.81,3.79,145.25
2023,5,12,102.03,3.16,93.56,4.48,94.06
2023,5,13,102.15,1.31,195.69,1.76,192.56
2023,5,14,101.62,2.04,151.44,2.75,149.31
2023,5,15,100.95,3.12,217.94,3.89,218.56
2023,5,16,100.81,9.29,301.12,11.59,302.31
2023,5,17,101.78,9.9,305.44,12.45,306.12
2023,5,18,102.52,4.23,301.81,5.65,302.75
2023,5,19,102.68,2.27,128.0,3.2,127.44
2023,5,20,102.61,2.93,78.06,4.05,78.94
2023,5,21,102.09,4.34,76.5,6.35,76.94
2023,5,22,101.58,4.17,103.31,6.12,104.62
2023,5,23,101.23,7.8,319.12,9.87,320.31
2023,5,24,101.72,4.91,314.38,6.4,315.62
2023,5,25,102.33,8.33,318.62,10.5,319.38
2023,5,26,102.59,7.41,312.94,9.62,313.69
2023,5,27,102.36,4.66,272.06,6.29,271.88
2023,5,28,101.95,6.46,297.88,8.41,298.06
2023,5,29,102.13,6.71,320.81,8.64,321.5
2023,5,30,102.34,3.62,212.12,4.91,214.31
2023,5,31,102.02,8.56,295.81,10.83,297.19
2023,6,1,101.59,6.61,180.94,8.64,182.06
2023,6,2,102.1,2.77,141.44,3.94,141.88
2023,6,3,102.04,4.3,269.94,5.53,270.0
2023,6,4,101.94,3.39,280.88,4.52,281.06
2023,6,5,101.99,3.3,272.31,4.26,271.69
2023,6,6,101.71,4.77,284.25,6.26,285.0
2023,6,7,101.66,2.27,312.62,3.04,314.31
2023,6,8,101.55,4.45,302.75,5.84,303.56
2023,6,9,101.69,3.13,138.94,4.46,139.94
2023,6,10,102.07,5.42,101.75,7.71,102.0
2023,6,11,102.09,6.37,113.62,8.88,114.19
2023,6,12,101.97,4.66,102.12,6.56,103.0
2023,6,13,101.87,3.45,96.75,4.85,96.69
2023,6,14,101.91,2.64,38.81,3.61,40.0
2023,6,15,101.7,3.14,322.88,4.23,324.0
2023,6,16,101.25,2.09,160.75,2.84,162.44
2023,6,17,101.17,1.44,250.75,1.8,253.19
2023,6,18,101.13,2.98,227.94,4.03,228.88
2023,6,19,100.88,4.2,126.5,5.88,127.44
2023,6,20,101.07,2.75,188.62,4.09,189.44
2023,6,21,100.92,5.81,199.81,7.83,200.44
2023,6,22,101.55,4.35,279.94,6.18,280.62
2023,6,23,101.66,5.8,306.81,7.7,307.25
2023,6,24,101.84,4.94,268.12,6.67,268.56
2023,6,25,101.52,1.67,208.31,2.33,205.88
2023,6,26,100.73,7.77,211.31,10.15,211.81
2023,6,27,100.91,9.62,291.62,12.12,292.38
2023,6,28,101.15,4.53,261.0,6.21,260.88
2023,6,29,100.78,4.74,228.31,6.47,228.06
2023,6,30,100.53,6.64,263.44,8.59,263.88
2023,7,1,99.48,6.32,220.5,8.29,221.44
2023,7,2,99.35,10.84,258.25,13.84,259.06
2023,7,3,99.65,9.81,251.81,12.47,252.38
2023,7,4,99.99,8.15,250.44,10.7,251.12
2023,7,5,100.12,4.27,168.0,5.76,168.88
2023,7,6,100.79,7.56,262.12,9.75,262.56
2023,7,7,101.76,4.05,250.44,5.54,250.88
2023,7,8,101.96,1.34,179.31,1.85,180.5
2023,7,9,101.8,4.02,120.31,5.8,120.75
2023,7,10,101.37,4.88,228.56,6.7,229.12
2023,7,11,100.82,5.71,188.06,7.93,188.81
2023,7,12,100.26,4.73,236.31,6.4,236.12
2023,7,13,100.65,5.24,259.31,7.01,259.44
2023,7,14,101.02,4.4,218.5,6.28,218.31
2023,7,15,100.16,6.7,167.31,8.95,168.25
2023,7,16,100.14,10.65,214.56,13.76,215.62
2023,7,17,100.74,8.36,240.94,10.7,241.5
2023,7,18,101.14,6.99,271.94,9.12,272.06
2023,7,19,100.8,5.19,284.62,6.97,284.88
2023,7,20,100.6,8.07,283.0,10.42,283.38
2023,7,21,100.5,5.5,263.44,7.3,263.5
2023,7,22,100.46,4.86,252.81,6.5,253.0
2023,7,23,99.85,4.58,133.62,5.97,135.31
2023,7,24,99.37,5.74,284.38,7.37,285.75
2023,7,25,99.73,7.53,279.56,9.83,280.0
2023,7,26,100.04,8.88,261.38,11.55,262.12
2023,7,27,100.08,4.12,231.38,5.38,230.75
2023,7,28,100.16,1.91,203.81,2.44,203.62
2023,7,29,99.98,3.84,210.62,5.39,211.0
2023,7,30,100.06,5.21,230.62,7.29,231.06
2023,7,31,99.71,3.31,238.81,4.39,238.62
2023,8,1,99.04,4.3,83.56,5.8,84.25
2023,8,2,99.04,3.71,199.62,5.07,199.62
2023,8,3,99.09,5.83,160.81,7.52,161.94
2023,8,4,100.33,8.33,285.94,10.66,286.75
2023,8,5,100.84,4.23,236.0,5.54,221.0
2023,8,6,100.51,4.66,95.06,6.53,95.75
2023,8,7,99.6,12.41,298.69,15.59,299.81
2023,8,8,99.42,15.38,279.62,19.28,280.69
2023,8,9,100.34,10.97,284.69,14.09,285.44
2023,8,10,101.34,7.64,289.06,10.2,289.31
2023,8,11,101.39,4.58,236.06,6.67,236.12
2023,8,12,101.02,2.72,154.31,4.09,168.62
2023,8,13,100.97,5.2,212.62,7.26,213.38
2023,8,14,101.14,4.58,190.44,6.46,190.81
2023,8,15,100.99,5.9,180.12,7.86,180.25
2023,8,16,101.59,6.35,264.69,8.19,265.31
2023,8,17,102.09,2.38,178.5,3.66,180.38
2023,8,18,101.92,5.02,77.0,6.8,77.25
2023,8,19,101.39,6.48,129.44,8.7,130.56
2023,8,20,101.63,4.21,245.0,6.05,245.5
2023,8,21,101.73,4.53,247.5,6.46,248.0
2023,8,22,101.44,4.16,243.62,6.03,244.12
2023,8,23,101.34,4.95,258.38,6.95,258.81
2023,8,24,101.16,3.23,225.56,4.63,225.31
2023,8,25,100.28,5.02,241.44,6.52,242.06
2023,8,26,100.41,2.12,253.0,2.78,253.0
2023,8,27,100.36,2.38,165.25,3.17,165.75
2023,8,28,100.5,4.81,299.56,6.59,300.06
2023,8,29,100.62,3.84,232.81,5.3,232.81
2023,8,30,100.15,4.0,165.5,5.48,165.94
2023,8,31,100.19,3.31,120.0,4.5,120.25
2023,9,1,100.77,4.56,295.94,6.42,296.25
2023,9,2,101.55,7.01,290.31,9.41,290.62
2023,9,3,102.04,6.37,268.69,8.6,269.38
2023,9,4,102.22,5.37,246.62,7.59,247.31
2023,9,5,101.97,3.27,270.25,4.58,270.25
2023,9,6,102.07,2.46,186.06,3.8,187.06
2023,9,7,102.13,4.87,133.69,7.0,134.38
2023,9,8,101.68,4.37,137.0,6.72,137.5
2023,9,9,101.29,3.05,211.56,4.52,211.5
2023,9,10,101.41,2.61,262.94,3.52,263.69
2023,9,11,100.81,5.02,191.25,7.16,191.56
2023,9,12,100.9,4.32,306.25,6.19,306.12
2023,9,13,101.36,5.11,338.19,7.09,338.5
2023,9,14,101.77,4.1,236.19,5.7,236.69
2023,9,15,101.73,4.91,179.5,6.88,179.56
2023,9,16,101.37,2.87,118.44,4.24,118.81
2023,9,17,101.29,6.14,73.19,8.27,74.25
2023,9,18,99.95,7.81,153.0,10.34,154.06
2023,9,19,99.23,9.52,226.81,12.28,227.75
2023,9,20,99.58,9.7,214.81,12.75,215.81
2023,9,21,99.36,6.71,210.25,9.01,211.06
2023,9,22,99.49,3.47,250.69,4.77,250.75
2023,9,23,100.5,4.34,276.56,6.16,276.0
2023,9,24,101.78,6.3,220.44,8.81,221.12
2023,9,25,101.72,7.58,190.62,9.91,191.56
2023,9,26,101.78,4.52,166.0,6.48,166.5
2023,9,27,101.49,3.87,196.31,5.79,196.62
2023,9,28,100.92,6.82,195.56,9.09,196.19
2023,9,29,100.87,6.15,231.44,8.52,232.0
2023,9,30,101.53,7.96,273.88,10.68,274.19
2023,10,1,101.48,3.59,228.31,5.66,228.75
2023,10,2,101.17,3.51,254.88,5.47,254.94
2023,10,3,100.32,6.0,243.62,8.05,244.12
2023,10,4,100.95,10.02,264.5,12.96,265.19
2023,10,5,101.23,7.05,279.06,9.64,279.56
2023,10,6,100.56,10.74,246.94,14.0,248.0
2023,10,7,101.03,6.59,323.44,9.09,323.62
2023,10,8,102.09,3.08,148.94,4.7,148.69
2023,10,9,101.43,1.93,223.0,2.78,223.25
2023,10,10,100.81,6.06,223.19,8.38,224.06
2023,10,11,99.75,9.74,256.75,12.9,257.44
2023,10,12,100.49,8.04,278.94,10.95,279.25
2023,10,13,99.35,6.61,214.31,9.23,215.19
2023,10,14,99.32,12.52,273.12,16.22,273.88
2023,10,15,100.57,11.56,303.19,14.88,303.94
2023,10,16,101.49,5.71,314.44,8.48,314.31
2023,10,17,101.53,5.51,280.69,8.59,281.0
2023,10,18,101.07,4.27,156.75,6.15,157.0
2023,10,19,100.32,11.58,85.38,14.6,86.69
2023,10,20,99.84,14.77,77.56,18.56,78.75
2023,10,21,99.43,11.27,91.5,14.19,92.94
2023,10,22,99.84,5.78,164.25,8.02,164.94
2023,10,23,100.74,4.02,238.38,5.88,238.5
2023,10,24,100.41,8.05,87.75,10.7,88.81
2023,10,25,99.77,10.02,88.0,12.48,89.56
2023,10,26,99.77,6.86,67.62,8.71,68.44
2023,10,27,99.59,5.93,73.19,7.67,73.88
2023,10,28,99.72,7.16,91.31,9.15,92.38
2023,10,29,98.86,7.38,150.06,10.23,151.69
2023,10,30,99.02,5.68,206.0,8.38,205.31
2023,10,31,99.59,6.34,169.56,8.36,169.44
2023,11,1,99.62,6.16,154.0,8.08,154.25
2023,11,2,98.09,8.84,134.31,11.87,136.06
2023,11,3,97.52,8.37,146.25,11.18,147.94
2023,11,4,97.61,7.02,157.31,9.45,158.69
2023,11,5,97.27,4.88,127.06,6.92,128.19
2023,11,6,98.6,4.05,231.62,6.54,231.38
2023,11,7,99.62,3.34,233.62,5.58,233.81
2023,11,8,99.78,4.33,225.12,6.66,225.44
2023,11,9,99.27,2.61,175.5,4.12,176.06
2023,11,10,98.92,3.45,173.56,5.32,174.69
2023,11,11,99.65,2.98,94.12,4.09,94.88
2023,11,12,100.1,2.4,98.94,3.66,99.38
2023,11,13,99.77,5.99,113.12,7.91,114.0
2023,11,14,99.12,9.84,55.12,12.24,56.38
2023,11,15,100.65,4.56,60.81,6.45,61.06
2023,11,16,100.97,6.19,30.25,8.23,31.0
2023,11,17,101.59,4.34,58.56,6.1,58.81
2023,11,18,101.69,5.73,126.94,7.69,127.81
2023,11,19,99.85,7.66,104.75,9.92,106.12
2023,11,20,100.39,5.55,83.62,7.75,84.31
2023,11,21,101.9,3.67,70.38,5.6,70.31
2023,11,22,101.49,8.58,212.5,11.47,213.44
2023,11,23,99.63,13.45,286.62,17.73,287.56
2023,11,24,99.46,9.93,254.88,13.48,255.31
2023,11,25,100.37,5.16,93.12,7.92,92.44
2023,11,26,100.69,2.86,198.44,4.38,199.06
2023,11,27,100.53,7.21,76.12,9.25,76.88
2023,11,28,100.34,3.68,46.69,4.79,42.75
2023,11,29,99.85,2.3,60.75,3.45,58.44
2023,11,30,100.23,5.3,50.75,7.74,51.25
2023,12,1,100.65,3.88,30.81,6.62,30.62
2023,12,2,100.92,1.26,128.62,1.87,153.38
2023,12,3,101.35,2.44,173.81,3.95,174.88
2023,12,4,101.16,4.73,126.62,6.79,127.75
2023,12,5,101.0,5.88,81.88,8.66,83.19
2023,12,6,101.3,6.41,61.69,8.55,63.25
2023,12,7,101.59,3.55,74.94,5.34,74.75
2023,12,8,100.95,5.63,108.88,7.87,109.94
2023,12,9,99.94,7.3,133.25,9.72,134.81
2023,12,10,99.36,8.56,98.81,11.21,100.12
2023,12,11,99.46,5.52,59.25,7.92,59.94
2023,12,12,100.44,5.32,77.0,7.58,77.31
2023,12,13,100.55,6.56,56.0,8.98,56.56
2023,12,14,101.4,2.43,156.12,4.1,157.31
2023,12,15,102.12,5.09,262.06,8.88,262.5
2023,12,16,102.13,8.98,249.25,12.65,250.62
2023,12,17,101.75,8.64,243.06,11.63,243.94
2023,12,18,101.24,7.98,245.62,10.98,246.69
2023,12,19,100.47,6.7,263.69,9.59,264.69
2023,12,20,99.41,6.98,273.38,9.98,274.0
2023,12,21,97.33,13.13,270.56,17.25,271.69
2023,12,22,98.33,11.92,312.19,15.52,312.81
2023,12,23,99.21,6.37,301.5,9.34,301.69
2023,12,24,98.4,7.88,224.38,11.02,225.88
2023,12,25,98.81,10.84,267.88,14.89,268.75
2023,12,26,99.58,6.89,280.69,9.71,281.06
2023,12,27,100.98,6.81,182.0,9.59,182.44
2023,12,28,99.17,10.07,224.75,14.12,226.12
2023,12,29,98.81,8.98,245.0,12.57,245.94
2023,12,30,99.7,5.67,239.75,8.62,240.5
2023,12,31,99.64,7.62,130.62,9.93,132.12
