-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  55.5208   Longitude 8.7171 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 21.58 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,10,11,100.06,9.27,257.0,12.3,257.62
2023,10,12,100.7,6.48,279.44,8.77,279.75
2023,10,13,99.53,8.18,212.19,11.04,213.06
2023,10,14,99.72,11.16,280.06,14.61,280.5
2023,10,15,100.85,10.12,303.38,13.25,304.0
2023,10,16,101.61,5.12,325.0,7.23,324.5
2023,10,17,101.68,4.12,287.06,6.26,286.88
2023,10,18,101.05,3.88,171.69,5.22,171.81
2023,10,19,99.97,12.52,90.31,15.84,91.75
2023,10,20,99.4,15.55,78.0,19.41,79.25
2023,10,21,99.2,8.75,109.19,11.14,110.12
2023,10,22,99.91,6.2,192.44,8.84,193.38
2023,10,23,100.88,3.97,246.12,5.98,246.0
2023,10,24,100.19,7.32,97.25,9.71,98.5
2023,10,25,99.59,6.62,119.5,8.65,120.62
2023,10,26,99.6,6.73,70.81,8.53,71.62
2023,10,27,99.44,6.38,79.25,8.27,80.06
2023,10,28,99.56,7.54,102.69,9.61,103.75
2023,10,29,98.84,8.34,171.06,11.17,172.25
2023,10,30,99.19,6.61,221.38,9.44,222.31
2023,10,31,99.55,5.82,196.5,7.53,196.19
2023,11,1,99.64,6.77,129.12,8.98,129.31
2023,11,2,98.04,9.27,144.75,12.12,146.38
2023,11,3,97.56,9.08,169.19,11.95,170.56
2023,11,4,97.66,8.03,167.5,10.5,168.81
2023,11,5,97.22,4.59,156.5,6.46,157.0
2023,11,6,98.77,5.59,243.81,8.41,243.88
2023,11,7,99.77,5.5,238.12,8.39,238.62
2023,11,8,99.96,7.0,231.81,9.78,232.44
2023,11,9,99.33,3.73,213.19,5.61,214.12
2023,11,10,98.98,5.02,198.19,7.27,198.94
2023,11,11,99.6,2.91,120.0,4.18,120.25
2023,11,12,100.06,2.24,105.81,3.2,106.31
2023,11,13,99.66,5.39,122.81,7.05,124.81
2023,11,14,98.85,5.44,100.75,7.05,100.62
2023,11,15,100.51,5.12,61.25,6.63,62.0
2023,11,16,100.79,8.06,166.75,10.13,168.12
2023,11,17,101.51,4.27,31.69,5.77,32.44
2023,11,18,101.66,6.29,131.69,8.22,132.5
2023,11,19,99.73,4.34,208.94,6.13,213.62
2023,11,20,100.23,3.77,87.31,5.07,76.12
2023,11,21,101.81,4.88,62.75,6.61,63.38
2023,11,22,101.83,8.91,201.69,11.72,202.75
2023,11,23,99.99,13.09,285.25,17.15,286.25
2023,11,24,99.61,10.09,281.62,13.34,282.19
2023,11,25,100.38,5.61,108.12,8.13,108.12
2023,11,26,100.77,2.77,198.25,4.21,213.19
2023,11,27,100.33,7.39,87.44,9.66,88.31
2023,11,28,100.27,4.71,56.44,5.83,56.81
2023,11,29,99.81,4.22,39.31,5.62,39.06
2023,11,30,100.09,4.79,38.44,6.48,38.75
2023,12,1,100.6,5.01,27.25,7.0,27.62
2023,12,2,100.95,2.08,128.0,3.02,143.06
2023,12,3,101.43,3.74,197.38,5.89,198.75
2023,12,4,101.07,5.84,121.5,7.7,122.62
2023,12,5,100.78,6.95,84.0,9.27,85.19
2023,12,6,101.05,5.82,64.88,7.74,66.25
2023,12,7,101.53,3.1,90.62,4.46,91.12
2023,12,8,100.84,6.41,119.19,8.34,120.19
2023,12,9,99.91,7.57,145.5,9.93,146.81
2023,12,10,99.19,6.66,125.56,8.95,126.88
2023,12,11,99.32,4.43,79.31,6.52,79.56
2023,12,12,100.3,5.7,77.31,7.71,77.88
2023,12,13,100.27,8.66,54.75,10.8,55.81
2023,12,14,101.44,2.93,125.81,4.53,127.19
2023,12,15,102.32,4.82,268.38,8.62,268.75
2023,12,16,102.48,8.31,249.62,11.72,250.69
2023,12,17,102.13,9.77,248.75,13.1,250.0
2023,12,18,101.56,8.86,244.75,11.9,245.75
2023,12,19,100.72,6.39,270.0,9.34,270.69
2023,12,20,99.68,7.37,271.62,10.35,272.38
2023,12,21,97.75,13.24,274.06,17.48,275.12
2023,12,22,98.56,11.91,309.88,15.41,310.62
2023,12,23,99.4,6.4,296.81,9.27,297.19
2023,12,24,98.69,8.56,232.81,11.77,234.81
2023,12,25,99.17,10.56,267.06,14.48,267.75
2023,12,26,99.83,8.31,279.06,11.19,279.69
2023,12,27,101.06,6.23,202.75,8.77,202.94
2023,12,28,99.52,11.73,229.25,15.82,230.56
2023,12,29,99.17,11.48,243.56,15.15,244.5
2023,12,30,99.98,6.59,244.69,9.98,245.12
2023,12,31,99.61,7.52,148.0,9.93,149.56
