-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  55.1431   Longitude 14.9226 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 5.4 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,5,23,101.21,2.85,176.56,4.23,176.56
2023,5,24,101.71,3.59,297.75,5.3,298.25
2023,5,25,102.13,6.26,290.38,9.05,290.69
2023,5,26,102.42,6.98,303.69,9.14,304.44
2023,5,27,102.58,2.57,272.5,3.19,273.12
2023,5,28,102.05,3.19,274.5,4.73,274.75
2023,5,29,102.06,4.35,304.94,5.8,305.5
2023,5,30,102.39,3.89,157.81,4.84,158.81
2023,5,31,102.08,6.39,259.56,8.95,259.88
2023,6,1,101.42,6.39,232.06,8.0,232.75
2023,6,2,102.14,5.2,94.38,5.76,94.31
2023,6,3,102.39,4.09,202.81,4.88,203.88
2023,6,4,102.18,2.85,236.94,3.88,237.06
2023,6,5,102.19,1.9,166.06,2.38,168.0
2023,6,6,101.96,1.38,226.0,1.81,240.44
2023,6,7,101.9,1.09,215.88,1.41,216.38
2023,6,8,101.73,0.83,252.0,1.03,250.81
2023,6,9,101.89,10.05,63.06,11.48,63.81
2023,6,10,102.24,10.45,68.69,12.08,69.56
2023,6,11,102.41,9.38,79.19,11.06,79.94
2023,6,12,102.27,6.99,86.75,8.7,87.06
2023,6,13,101.99,6.85,73.0,8.38,73.44
2023,6,14,101.98,5.38,45.94,6.92,46.19
2023,6,15,101.75,3.36,64.62,4.78,64.62
2023,6,16,101.36,3.46,48.12,4.66,48.12
2023,6,17,101.25,2.91,70.19,4.09,70.31
2023,6,18,101.24,3.8,246.56,5.6,246.94
2023,6,19,101.36,2.42,148.31,3.49,149.0
2023,6,20,101.4,5.38,104.25,8.02,104.75
2023,6,21,101.28,5.34,209.75,8.01,210.25
2023,6,22,101.75,4.13,287.5,5.77,287.94
2023,6,23,101.61,4.2,212.81,6.13,213.19
2023,6,24,101.95,5.52,299.44,7.28,299.88
2023,6,25,101.8,2.71,290.94,3.48,291.88
2023,6,26,101.16,4.6,177.56,6.07,177.88
2023,6,27,100.86,10.7,292.69,12.61,293.31
2023,6,28,101.11,6.33,313.19,8.29,314.12
2023,6,29,101.23,3.72,259.56,4.96,259.94
2023,6,30,100.74,5.19,268.25,6.89,268.69
2023,7,1,100.22,6.69,220.06,8.01,220.44
2023,7,2,99.93,11.38,257.69,13.52,258.38
2023,7,3,100.36,11.93,248.06,14.06,248.69
2023,7,4,100.74,10.12,241.81,11.97,242.44
2023,7,5,100.98,6.36,194.75,8.35,195.38
2023,7,6,101.42,8.07,241.88,9.91,242.31
2023,7,7,102.09,3.49,269.62,4.89,269.75
2023,7,8,102.19,1.73,319.75,2.34,319.38
2023,7,9,102.1,1.51,207.88,2.15,207.19
2023,7,10,101.69,4.21,142.88,5.45,142.69
2023,7,11,101.52,3.61,162.0,4.12,162.94
2023,7,12,100.67,7.68,201.75,9.74,202.19
2023,7,13,101.16,5.73,255.75,6.91,256.0
2023,7,14,101.49,4.95,240.38,5.61,240.88
2023,7,15,101.02,6.47,146.0,9.07,146.56
2023,7,16,100.97,5.38,231.75,7.5,232.31
2023,7,17,101.34,5.48,240.69,7.22,240.81
2023,7,18,101.47,8.43,267.69,9.66,268.12
2023,7,19,101.0,6.0,281.56,6.65,281.94
2023,7,20,100.82,7.27,278.0,8.14,278.38
2023,7,21,100.88,6.22,249.12,6.91,249.44
2023,7,22,100.87,7.27,249.88,8.14,250.44
2023,7,23,100.64,6.37,226.12,7.16,226.62
2023,7,24,99.98,4.81,213.0,6.32,213.75
2023,7,25,99.95,7.12,278.44,8.14,278.94
2023,7,26,100.55,7.04,271.0,7.84,271.38
2023,7,27,100.59,5.65,228.81,6.44,229.31
2023,7,28,100.34,3.1,206.38,3.62,206.69
2023,7,29,100.43,4.54,198.94,5.44,199.44
2023,7,30,100.56,5.9,259.56,7.02,259.88
2023,7,31,100.35,6.97,222.0,7.91,222.56
2023,8,1,99.42,7.26,220.69,8.38,221.19
2023,8,2,99.5,7.87,203.19,9.2,203.88
2023,8,3,99.26,8.23,222.0,9.74,222.69
2023,8,4,100.64,6.02,259.44,6.99,259.88
2023,8,5,101.22,3.17,201.12,3.45,200.38
2023,8,6,100.06,8.85,178.81,9.9,164.62
2023,8,7,99.2,14.47,279.44,16.78,280.62
2023,8,8,100.0,14.86,251.88,17.5,252.62
2023,8,9,100.89,9.47,253.81,10.8,254.31
2023,8,10,101.66,8.34,257.88,9.62,258.25
2023,8,11,101.98,4.59,224.75,5.5,225.38
2023,8,12,101.6,5.59,161.31,8.29,161.5
2023,8,13,101.52,4.55,235.44,6.46,235.81
2023,8,14,101.62,2.6,143.81,3.91,144.0
2023,8,15,101.49,3.89,200.38,6.02,200.62
2023,8,16,101.98,3.29,299.0,4.45,298.12
2023,8,17,102.23,5.96,78.0,6.8,78.44
2023,8,18,101.98,7.39,64.0,8.7,64.31
2023,8,19,101.86,6.29,76.19,7.91,76.19
2023,8,20,101.92,3.59,215.69,4.86,215.81
2023,8,21,102.0,4.43,270.81,5.95,270.94
2023,8,22,101.81,4.3,249.69,5.68,250.0
2023,8,23,101.68,3.75,252.62,4.95,252.69
2023,8,24,101.52,3.28,243.88,3.9,244.0
2023,8,25,100.75,4.38,184.44,5.7,184.75
2023,8,26,100.67,5.48,215.81,7.22,215.94
2023,8,27,100.89,3.35,174.88,3.8,175.69
2023,8,28,100.77,5.39,231.06,5.98,231.62
2023,8,29,100.86,4.03,77.25,4.4,77.12
2023,8,30,100.53,2.67,282.5,2.91,282.69
2023,8,31,100.49,4.5,211.06,4.97,211.25
2023,9,1,100.85,8.09,273.75,9.33,274.44
2023,9,2,101.67,5.91,275.38,7.08,275.69
2023,9,3,102.24,6.7,292.69,7.71,293.0
2023,9,4,102.51,5.49,271.69,7.17,272.19
2023,9,5,102.24,3.41,249.81,4.7,250.0
2023,9,6,102.36,4.39,55.25,5.23,55.5
2023,9,7,102.55,5.74,99.06,7.17,99.44
2023,9,8,102.17,3.29,140.44,4.76,140.56
2023,9,9,101.82,4.59,151.81,6.51,151.88
2023,9,10,101.59,2.7,257.06,3.67,257.0
2023,9,11,101.33,1.82,196.94,2.14,197.88
2023,9,12,101.11,2.6,260.62,3.7,260.69
2023,9,13,101.16,5.32,195.62,5.91,195.88
2023,9,14,101.99,2.82,170.62,3.05,170.75
2023,9,15,102.28,4.55,157.31,5.1,157.75
2023,9,16,101.89,6.12,146.75,7.32,147.5
2023,9,17,101.68,6.25,95.44,7.15,95.5
2023,9,18,100.85,8.27,142.75,10.84,143.44
2023,9,19,100.35,11.22,231.5,13.41,232.12
2023,9,20,100.61,8.61,219.38,10.83,220.0
2023,9,21,100.32,6.91,161.94,9.2,162.19
2023,9,22,100.04,6.95,205.19,8.48,205.62
2023,9,23,100.9,7.03,230.12,8.03,230.5
2023,9,24,102.34,5.73,262.44,6.37,262.94
2023,9,25,102.66,5.62,170.94,6.88,171.38
2023,9,26,102.32,4.38,142.12,5.74,142.62
2023,9,27,102.0,3.4,173.94,4.73,174.25
2023,9,28,101.61,5.08,205.19,6.95,205.44
2023,9,29,101.41,5.55,193.56,7.0,193.56
2023,9,30,101.77,10.34,280.81,12.04,281.5
2023,10,1,101.93,7.02,270.81,8.02,271.0
2023,10,2,101.65,6.15,233.56,7.74,234.0
2023,10,3,100.61,10.25,229.12,12.49,229.69
2023,10,4,101.4,12.73,265.06,14.88,265.88
2023,10,5,101.39,11.58,278.38,13.41,279.19
2023,10,6,101.31,12.02,242.19,14.13,243.19
2023,10,7,100.87,10.78,297.62,12.52,297.81
2023,10,8,102.14,8.0,315.75,8.94,315.81
2023,10,9,101.77,2.62,238.44,2.8,238.88
2023,10,10,101.52,5.52,218.94,6.27,219.69
2023,10,11,100.4,11.32,235.38,13.8,236.25
2023,10,12,100.73,11.03,279.06,12.92,279.62
2023,10,13,100.37,10.06,209.25,12.27,209.94
2023,10,14,99.74,13.92,257.44,16.57,258.06
2023,10,15,100.5,13.81,280.12,16.02,281.0
2023,10,16,101.46,7.88,301.5,8.8,302.06
2023,10,17,101.74,7.6,276.06,8.63,276.56
2023,10,18,101.34,6.39,214.19,7.23,214.94
2023,10,19,100.64,12.69,89.62,14.45,90.31
2023,10,20,99.96,16.95,82.38,19.59,82.88
2023,10,21,99.82,7.9,129.94,8.96,130.5
2023,10,22,100.58,4.81,206.44,6.38,206.69
2023,10,23,101.15,5.49,255.62,6.72,256.06
2023,10,24,100.92,8.2,108.75,9.54,109.19
2023,10,25,100.13,9.3,89.06,10.78,89.56
2023,10,26,99.67,9.02,64.88,10.12,65.38
2023,10,27,99.61,8.04,59.44,8.89,59.94
2023,10,28,100.11,6.76,90.69,7.51,91.12
2023,10,29,99.83,10.25,164.38,12.09,165.12
2023,10,30,99.9,8.43,214.12,10.52,214.69
2023,10,31,99.22,6.68,203.81,8.04,204.88
2023,11,1,100.32,7.34,229.88,8.29,230.19
2023,11,2,99.26,8.5,153.62,10.48,154.25
2023,11,3,98.44,4.41,205.56,5.76,205.5
2023,11,4,98.48,9.04,224.69,10.57,225.25
2023,11,5,97.94,7.34,171.19,8.87,171.75
2023,11,6,99.17,9.14,249.25,11.2,250.0
2023,11,7,100.36,9.92,233.25,11.98,234.12
2023,11,8,100.57,9.41,240.25,11.19,241.12
2023,11,9,100.15,9.39,202.12,10.92,202.94
2023,11,10,99.74,7.2,211.75,8.42,212.44
2023,11,11,100.03,3.7,164.38,4.23,164.44
2023,11,12,100.4,1.38,143.69,1.52,143.19
2023,11,13,100.38,3.95,134.38,4.45,135.06
2023,11,14,99.18,5.56,137.62,6.43,138.81
2023,11,15,100.63,7.18,56.06,8.06,56.62
2023,11,16,100.76,8.48,151.19,9.55,151.62
2023,11,17,101.23,8.38,78.94,9.37,79.12
2023,11,18,102.15,4.75,87.75,5.18,88.69
2023,11,19,100.7,10.77,136.69,12.03,137.31
2023,11,20,100.62,7.7,89.31,8.56,89.25
2023,11,21,101.82,9.27,72.0,10.45,72.0
2023,11,22,102.32,8.68,214.62,9.8,214.88
2023,11,23,99.63,16.23,268.88,19.45,270.19
2023,11,24,99.0,11.55,319.19,13.23,320.0
2023,11,25,100.05,8.92,149.56,9.84,149.88
2023,11,26,100.75,7.55,331.0,8.26,331.06
2023,11,27,100.63,6.26,47.69,6.78,48.5
2023,11,28,100.11,7.55,198.38,8.09,198.44
2023,11,29,99.97,6.0,184.81,6.53,185.0
2023,11,30,100.06,4.2,88.25,4.58,88.44
2023,12,1,100.4,4.07,242.88,4.34,243.69
2023,12,2,100.79,4.03,189.06,4.26,189.62
2023,12,3,101.53,6.16,299.62,6.66,284.75
2023,12,4,101.72,5.07,211.0,5.56,211.19
2023,12,5,101.47,11.34,125.69,12.86,126.0
2023,12,6,101.51,9.85,116.38,10.84,116.56
2023,12,7,101.8,4.37,180.5,4.69,180.81
2023,12,8,101.61,7.82,152.19,8.66,152.56
2023,12,9,100.91,6.54,155.12,7.23,155.75
2023,12,10,100.1,7.8,135.31,8.77,135.81
2023,12,11,99.51,3.62,173.44,4.01,173.94
2023,12,12,100.5,6.02,49.06,6.66,49.69
2023,12,13,100.5,9.51,83.31,10.84,83.94
2023,12,14,101.5,5.62,122.25,6.29,122.25
2023,12,15,102.47,7.71,270.56,8.92,271.06
2023,12,16,102.64,10.87,257.5,13.05,258.56
2023,12,17,102.27,12.38,260.5,15.11,261.5
2023,12,18,101.83,11.38,255.19,13.84,256.12
2023,12,19,100.82,10.39,258.56,12.58,259.44
2023,12,20,99.82,10.52,261.31,12.16,262.12
2023,12,21,97.74,12.66,245.62,14.87,246.81
2023,12,22,97.44,17.85,298.62,21.02,299.75
2023,12,23,99.0,13.2,306.31,15.35,307.19
2023,12,24,99.15,9.39,242.94,11.04,243.75
2023,12,25,99.09,15.04,269.56,18.15,270.5
2023,12,26,99.81,11.59,256.81,13.77,257.75
2023,12,27,101.42,8.69,257.75,9.98,258.31
2023,12,28,100.41,11.93,220.25,14.59,221.38
2023,12,29,99.84,12.35,234.25,15.16,235.06
2023,12,30,100.34,9.07,252.69,10.8,253.44
2023,12,31,100.74,7.97,153.56,8.98,154.31
