-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  55.4303   Longitude 9.686 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,4,18,102.88,5.32,58.56,7.99,58.88
2023,4,19,102.72,5.55,52.5,8.11,53.0
2023,4,20,102.18,7.57,63.0,10.74,63.94
2023,4,21,101.72,5.92,81.88,8.87,82.5
2023,4,22,100.48,6.1,126.62,8.71,127.94
2023,4,23,99.92,4.37,218.69,6.09,218.81
2023,4,24,99.29,6.39,205.88,8.26,206.38
2023,4,25,99.99,9.44,291.81,12.16,293.0
2023,4,26,100.82,7.32,290.25,9.73,291.0
2023,4,27,101.32,5.61,286.75,7.67,287.31
2023,4,28,101.12,3.59,118.56,4.93,119.56
2023,4,29,101.22,5.84,280.0,7.8,280.62
2023,4,30,101.77,4.03,290.88,5.62,291.19
2023,5,1,100.99,5.02,218.25,6.9,218.81
2023,5,2,101.6,6.22,310.69,8.31,311.62
2023,5,3,102.28,4.16,311.19,6.12,311.94
2023,5,4,102.09,3.38,105.62,4.94,106.69
2023,5,5,101.83,10.59,100.56,13.5,101.44
2023,5,6,101.74,8.5,103.19,11.02,104.0
2023,5,7,101.98,7.25,110.81,9.53,111.81
2023,5,8,101.96,7.34,134.75,10.01,135.88
2023,5,9,100.97,8.0,140.44,10.93,141.81
2023,5,10,100.48,5.88,161.5,8.17,161.5
2023,5,11,101.21,2.73,144.38,4.21,145.75
2023,5,12,101.78,4.12,89.5,6.11,89.94
2023,5,13,101.95,3.27,85.06,4.85,85.31
2023,5,14,101.44,3.22,122.25,4.81,122.75
2023,5,15,100.72,3.29,206.44,4.48,207.38
2023,5,16,100.77,8.07,298.56,10.39,299.81
2023,5,17,101.71,8.23,307.12,10.87,308.06
2023,5,18,102.37,3.28,270.12,4.8,271.12
2023,5,19,102.49,3.12,67.44,4.38,67.19
2023,5,20,102.36,4.45,79.81,6.6,80.0
2023,5,21,101.79,5.66,69.62,8.07,70.19
2023,5,22,101.27,4.96,84.88,7.27,86.25
2023,5,23,101.05,7.34,281.38,9.41,267.38
2023,5,24,101.53,3.8,327.69,5.38,329.12
2023,5,25,102.14,6.41,325.25,8.47,326.25
2023,5,26,102.45,5.87,322.56,8.14,323.5
2023,5,27,102.24,2.77,290.44,4.12,290.25
2023,5,28,101.81,4.42,308.25,6.11,308.19
2023,5,29,101.94,5.27,324.31,7.16,325.25
2023,5,30,102.16,2.86,192.62,3.74,177.81
2023,5,31,101.93,6.42,301.31,8.3,302.19
2023,6,1,101.35,6.52,242.88,8.67,244.25
2023,6,2,101.87,3.66,63.94,5.12,63.81
2023,6,3,101.93,3.4,244.44,4.7,244.12
2023,6,4,101.82,3.03,291.56,4.38,292.88
2023,6,5,101.8,2.37,239.44,3.64,238.69
2023,6,6,101.64,3.92,295.69,5.45,295.94
2023,6,7,101.51,2.56,296.62,3.79,297.44
2023,6,8,101.4,3.43,316.0,4.97,316.56
2023,6,9,101.5,3.3,115.44,4.98,116.31
2023,6,10,101.79,6.84,88.25,9.56,88.88
2023,6,11,101.85,6.66,100.44,9.17,101.12
2023,6,12,101.71,5.12,97.62,7.52,98.44
2023,6,13,101.62,4.84,81.5,7.32,81.88
2023,6,14,101.69,2.81,69.81,4.02,69.19
2023,6,15,101.53,2.82,311.19,3.88,311.94
2023,6,16,101.07,2.16,200.19,3.29,201.25
2023,6,17,100.98,1.55,62.12,2.1,62.38
2023,6,18,100.94,2.27,230.38,3.23,230.5
2023,6,19,100.73,4.43,154.0,6.4,154.62
2023,6,20,100.94,2.55,162.88,3.98,163.25
2023,6,21,100.84,5.47,222.12,7.54,222.56
2023,6,22,101.42,2.94,256.31,4.53,256.5
2023,6,23,101.51,4.7,235.25,6.67,235.38
2023,6,24,101.75,3.93,277.88,5.66,278.38
2023,6,25,101.37,1.52,199.62,2.29,200.62
2023,6,26,100.68,6.91,217.62,9.4,218.25
2023,6,27,100.87,7.86,292.5,10.41,293.25
2023,6,28,101.06,4.19,272.44,6.0,272.75
2023,6,29,100.73,4.03,230.0,5.78,230.25
2023,6,30,100.48,4.88,272.5,6.63,272.88
2023,7,1,99.48,6.8,224.62,9.12,225.69
2023,7,2,99.5,10.12,259.06,13.3,259.94
2023,7,3,99.76,8.77,250.31,11.58,250.94
2023,7,4,100.08,8.01,248.0,10.93,248.69
2023,7,5,99.93,6.22,171.62,8.48,172.81
2023,7,6,100.83,7.04,255.94,9.3,256.62
2023,7,7,101.65,2.77,223.12,4.0,223.0
2023,7,8,101.78,3.15,97.88,4.64,98.38
2023,7,9,101.61,4.5,110.06,6.96,110.62
2023,7,10,101.26,4.67,237.06,6.82,237.38
2023,7,11,100.77,4.31,197.31,6.27,198.31
2023,7,12,100.19,4.68,236.69,6.45,237.31
2023,7,13,100.61,5.54,246.69,7.82,247.19
2023,7,14,100.93,3.72,210.06,5.52,210.44
2023,7,15,100.05,5.59,176.81,7.9,177.44
2023,7,16,100.27,9.07,221.0,12.27,221.75
2023,7,17,100.79,7.48,240.62,10.05,241.25
2023,7,18,101.11,5.8,268.5,7.92,268.81
2023,7,19,100.7,3.03,292.75,4.37,292.56
2023,7,20,100.59,6.3,284.19,8.81,284.75
2023,7,21,100.45,3.57,267.88,5.26,267.69
2023,7,22,100.42,4.78,249.12,6.69,249.38
2023,7,23,99.77,5.81,190.31,8.08,191.5
2023,7,24,99.34,5.92,267.81,7.96,268.56
2023,7,25,99.72,6.07,280.56,8.41,281.12
2023,7,26,100.12,5.83,262.12,8.27,262.62
2023,7,27,99.97,2.83,205.56,4.08,205.56
2023,7,28,99.98,1.66,158.0,2.43,157.94
2023,7,29,99.91,3.94,221.06,5.84,221.56
2023,7,30,100.06,5.29,231.12,7.55,231.62
2023,7,31,99.66,4.34,226.31,5.95,226.5
2023,8,1,98.84,3.27,221.38,4.52,221.62
2023,8,2,98.87,3.65,199.19,5.04,200.19
2023,8,3,98.86,3.32,242.88,4.73,243.56
2023,8,4,100.33,6.23,285.88,8.5,286.56
2023,8,5,100.73,3.3,218.44,4.93,218.0
2023,8,6,100.22,4.58,111.5,6.68,111.94
2023,8,7,99.64,11.23,291.75,14.65,293.06
2023,8,8,99.64,12.02,276.0,15.68,277.0
2023,8,9,100.44,8.76,280.56,11.78,281.44
2023,8,10,101.32,5.88,282.75,8.4,283.38
2023,8,11,101.33,3.75,224.94,5.9,225.81
2023,8,12,100.89,2.88,200.94,4.23,201.56
2023,8,13,100.94,4.9,218.81,7.24,219.19
2023,8,14,101.04,3.02,184.06,4.54,183.94
2023,8,15,100.92,4.88,194.56,7.01,194.88
2023,8,16,101.58,5.06,269.12,7.02,269.5
2023,8,17,101.93,3.12,113.19,4.45,113.38
2023,8,18,101.63,5.38,76.81,7.65,77.5
2023,8,19,101.23,5.48,132.81,7.64,134.06
2023,8,20,101.56,3.67,257.38,5.69,257.81
2023,8,21,101.66,3.52,255.94,5.27,256.12
2023,8,22,101.36,3.55,251.44,5.48,251.56
2023,8,23,101.29,4.22,261.44,6.21,261.62
2023,8,24,101.04,2.88,214.31,4.29,214.56
2023,8,25,100.19,4.51,254.94,6.21,255.25
2023,8,26,100.28,3.0,188.5,4.35,188.0
2023,8,27,100.22,3.27,202.88,5.03,202.94
2023,8,28,100.38,3.98,295.81,5.62,296.06
2023,8,29,100.53,2.2,238.56,2.97,239.0
2023,8,30,100.02,3.49,171.81,4.87,172.25
2023,8,31,99.98,2.72,210.12,3.92,210.12
2023,9,1,100.68,3.34,294.88,5.07,295.5
2023,9,2,101.48,4.81,294.81,7.08,295.0
2023,9,3,102.01,5.42,273.75,7.91,274.5
2023,9,4,102.18,3.91,258.56,5.75,258.69
2023,9,5,101.8,1.41,112.88,2.0,112.94
2023,9,6,101.89,3.55,84.38,5.26,85.31
2023,9,7,101.96,4.84,118.44,7.15,119.12
2023,9,8,101.51,4.48,132.12,7.12,132.75
2023,9,9,101.15,2.73,200.75,4.13,201.06
2023,9,10,101.27,2.09,259.81,3.05,260.19
2023,9,11,100.75,3.96,182.38,6.18,182.81
2023,9,12,100.73,3.65,248.06,5.21,232.88
2023,9,13,101.16,4.88,340.62,6.92,341.19
2023,9,14,101.71,2.78,253.5,4.07,253.69
2023,9,15,101.64,4.08,160.12,6.33,160.44
2023,9,16,101.17,3.13,159.12,4.71,159.38
2023,9,17,101.04,5.29,112.44,7.28,113.12
2023,9,18,99.88,6.31,161.94,9.05,163.19
2023,9,19,99.41,10.9,229.0,14.39,230.19
2023,9,20,99.7,9.22,214.19,12.39,215.38
2023,9,21,99.32,5.41,181.56,7.79,182.56
2023,9,22,99.38,3.9,239.31,5.69,238.81
2023,9,23,100.42,3.99,265.5,6.23,265.75
2023,9,24,101.78,4.96,221.0,7.5,221.5
2023,9,25,101.75,6.14,184.94,8.74,185.69
2023,9,26,101.68,3.71,159.75,6.04,160.06
2023,9,27,101.4,3.25,181.0,5.33,181.56
2023,9,28,100.91,5.92,202.12,8.31,202.69
2023,9,29,100.86,5.83,228.25,8.32,229.0
2023,9,30,101.54,6.62,273.69,9.46,274.25
2023,10,1,101.41,3.52,227.94,5.63,228.5
2023,10,2,101.09,3.64,246.06,5.8,246.25
2023,10,3,100.19,6.34,235.19,8.83,236.12
2023,10,4,101.05,9.02,262.5,12.12,263.31
2023,10,5,101.21,6.48,276.88,9.14,277.5
2023,10,6,100.7,10.14,246.44,13.55,247.69
2023,10,7,100.91,6.55,312.06,9.12,312.62
2023,10,8,101.92,2.66,182.12,4.22,181.88
2023,10,9,101.23,1.89,123.75,2.78,123.88
2023,10,10,100.84,4.89,227.12,6.89,227.94
2023,10,11,99.85,8.69,252.44,11.8,253.44
2023,10,12,100.49,6.05,277.31,8.52,277.69
2023,10,13,99.39,7.45,209.5,10.41,210.44
2023,10,14,99.49,9.73,273.06,13.13,273.94
2023,10,15,100.58,9.14,294.5,12.35,295.62
2023,10,16,101.39,4.41,315.25,6.58,315.62
2023,10,17,101.47,4.0,282.25,6.46,282.5
2023,10,18,100.88,3.46,176.5,5.16,176.75
2023,10,19,99.87,11.83,89.75,15.13,91.0
2023,10,20,99.28,14.91,78.31,18.84,79.44
2023,10,21,99.08,7.95,107.31,10.5,108.38
2023,10,22,99.77,5.75,189.69,8.51,190.94
2023,10,23,100.68,3.95,247.81,6.01,248.25
2023,10,24,100.06,7.16,96.12,9.77,97.44
2023,10,25,99.48,5.89,115.31,7.94,116.75
2023,10,26,99.42,6.3,69.25,8.24,70.0
2023,10,27,99.27,5.59,78.5,7.76,79.12
2023,10,28,99.43,6.8,103.0,9.12,103.81
2023,10,29,98.74,7.83,170.25,10.69,171.56
2023,10,30,99.05,6.64,213.62,9.38,214.81
2023,10,31,99.3,5.48,195.44,7.41,196.5
2023,11,1,99.53,5.67,145.38,7.94,161.19
2023,11,2,97.98,8.16,144.62,11.02,146.25
2023,11,3,97.5,7.74,167.44,10.41,169.06
2023,11,4,97.57,7.05,170.56,9.54,172.0
2023,11,5,97.08,4.18,154.88,6.09,155.69
2023,11,6,98.6,5.5,233.0,8.12,233.81
2023,11,7,99.61,5.51,231.62,8.15,232.5
2023,11,8,99.8,6.43,227.88,9.11,228.94
2023,11,9,99.18,4.34,208.94,6.48,209.94
2023,11,10,98.84,4.94,191.06,7.16,192.0
2023,11,11,99.43,2.5,119.12,3.95,119.44
2023,11,12,99.87,2.05,120.62,3.09,120.94
2023,11,13,99.53,4.93,122.12,6.61,124.06
2023,11,14,98.65,4.94,90.38,6.71,105.19
2023,11,15,100.31,4.27,62.25,6.08,63.12
2023,11,16,100.47,8.65,299.0,10.93,270.94
2023,11,17,101.27,4.12,117.0,5.8,102.94
2023,11,18,101.53,5.03,126.12,7.02,126.88
2023,11,19,99.6,4.2,178.12,5.7,187.0
2023,11,20,100.05,3.78,76.44,5.22,78.12
2023,11,21,101.61,4.3,62.38,6.33,62.88
2023,11,22,101.67,7.94,201.12,10.76,202.19
2023,11,23,99.71,12.02,281.81,16.1,283.12
2023,11,24,99.32,8.62,304.12,11.8,305.12
2023,11,25,100.13,4.95,128.94,7.75,129.38
2023,11,26,100.59,2.85,230.62,4.75,230.75
2023,11,27,100.18,6.31,89.0,9.03,89.56
2023,11,28,100.05,4.15,81.62,5.42,82.56
2023,11,29,99.59,3.84,32.06,5.82,32.5
2023,11,30,99.86,4.27,105.88,6.41,106.62
2023,12,1,100.36,4.71,15.44,6.79,15.81
2023,12,2,100.73,2.48,175.5,3.81,175.56
2023,12,3,101.28,3.31,207.75,4.92,208.31
2023,12,4,100.93,4.79,129.31,7.05,130.19
2023,12,5,100.61,6.45,91.75,9.16,92.75
2023,12,6,100.85,5.55,74.88,7.91,76.25
2023,12,7,101.34,2.43,89.12,3.89,89.44
2023,12,8,100.71,5.55,120.56,7.91,121.25
2023,12,9,99.83,6.55,146.5,9.17,147.75
2023,12,10,99.08,6.37,123.12,8.99,125.0
2023,12,11,99.13,3.59,82.19,6.1,82.75
2023,12,12,100.13,4.85,77.31,7.42,77.88
2023,12,13,100.09,7.73,55.94,10.19,56.94
2023,12,14,101.24,2.56,137.44,4.27,138.06
2023,12,15,102.11,4.71,263.06,8.18,263.69
2023,12,16,102.26,8.22,250.25,11.51,251.56
2023,12,17,101.92,9.33,250.12,12.59,251.56
2023,12,18,101.36,8.44,243.88,11.41,245.19
2023,12,19,100.5,6.17,266.44,8.95,267.31
2023,12,20,99.46,6.84,263.56,9.67,264.69
2023,12,21,97.48,12.05,267.75,16.19,269.06
2023,12,22,98.25,11.22,304.12,14.82,305.31
2023,12,23,99.16,5.8,290.69,8.77,291.31
2023,12,24,98.51,7.98,229.31,11.23,231.12
2023,12,25,98.94,10.09,265.12,14.06,266.12
2023,12,26,99.59,7.95,271.75,10.89,272.94
2023,12,27,100.91,5.74,217.5,8.41,218.19
2023,12,28,99.38,10.89,228.19,14.87,229.75
2023,12,29,99.0,10.79,240.75,14.55,242.06
2023,12,30,99.8,6.07,241.44,9.29,242.19
2023,12,31,99.53,6.84,145.12,9.18,146.94
