-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  55.2731   Longitude 10.5903 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 14.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,WS50M,WD50M
2023,9,2,101.69,5.91,289.69,7.71,290.06
2023,9,3,102.25,6.32,277.25,8.25,277.94
2023,9,4,102.44,4.52,265.62,6.16,265.94
2023,9,5,102.08,1.3,156.06,1.7,156.19
2023,9,6,102.2,3.12,84.81,4.3,85.44
2023,9,7,102.32,4.99,120.31,6.95,120.81
2023,9,8,101.87,4.84,134.94,6.99,135.31
2023,9,9,101.48,3.55,172.0,4.89,172.44
2023,9,10,101.53,2.2,248.56,2.84,248.62
2023,9,11,101.09,3.8,167.5,5.34,168.5
2023,9,12,100.98,3.84,242.38,5.14,242.56
2023,9,13,101.34,5.55,341.12,7.25,341.69
2023,9,14,102.0,3.11,271.12,3.84,271.12
2023,9,15,101.99,4.62,162.06,6.04,162.44
2023,9,16,101.51,4.59,149.19,6.54,149.62
2023,9,17,101.39,5.41,122.31,7.04,122.88
2023,9,18,100.28,7.56,156.06,10.14,157.06
2023,9,19,99.78,12.02,224.62,14.94,225.94
2023,9,20,100.09,9.54,213.38,12.23,214.44
2023,9,21,99.72,6.79,169.62,9.47,170.5
2023,9,22,99.68,4.77,225.06,6.2,225.44
2023,9,23,100.69,5.11,249.12,6.8,249.56
2023,9,24,102.12,5.34,230.0,7.22,230.5
2023,9,25,102.15,7.17,181.44,9.45,182.06
2023,9,26,102.03,3.98,162.88,5.7,163.12
2023,9,27,101.73,3.44,177.5,4.91,177.75
2023,9,28,101.26,6.17,201.31,8.34,201.81
2023,9,29,101.17,6.24,222.38,8.27,223.12
2023,9,30,101.77,7.9,270.75,10.05,271.44
2023,10,1,101.73,4.3,232.38,5.85,233.0
2023,10,2,101.38,4.16,242.62,6.14,243.0
2023,10,3,100.44,7.38,222.5,9.35,223.81
2023,10,4,101.3,10.3,260.62,12.84,261.62
2023,10,5,101.43,8.31,278.94,10.54,279.75
2023,10,6,100.98,10.84,240.69,13.78,241.94
2023,10,7,101.08,7.95,310.62,10.02,311.31
2023,10,8,102.18,3.21,195.38,4.14,210.19
2023,10,9,101.55,1.88,163.81,2.28,164.44
2023,10,10,101.17,5.57,225.25,7.22,226.12
2023,10,11,100.12,9.58,245.88,12.24,247.06
2023,10,12,100.72,7.66,276.69,9.69,277.31
2023,10,13,99.75,8.51,205.5,11.1,206.56
2023,10,14,99.68,11.26,267.75,13.98,269.0
2023,10,15,100.7,11.53,287.69,14.23,289.19
2023,10,16,101.6,5.94,308.5,7.57,309.38
2023,10,17,101.72,5.64,280.69,7.62,281.12
2023,10,18,101.19,4.28,193.88,5.81,194.44
2023,10,19,100.29,13.12,88.75,15.92,89.94
2023,10,20,99.7,16.13,79.31,19.55,80.44
2023,10,21,99.48,8.78,107.75,10.81,108.69
2023,10,22,100.15,6.72,189.19,8.9,190.19
2023,10,23,100.96,4.95,270.0,6.55,270.5
2023,10,24,100.46,8.89,97.69,11.05,98.5
2023,10,25,99.86,6.86,109.69,8.55,110.75
2023,10,26,99.71,7.43,71.0,9.05,72.0
2023,10,27,99.58,6.41,82.62,8.21,83.5
2023,10,28,99.83,7.55,104.62,9.47,105.44
2023,10,29,99.18,8.66,171.31,11.23,172.5
2023,10,30,99.42,7.66,213.38,10.05,214.31
2023,10,31,99.46,7.19,202.75,8.86,203.69
2023,11,1,99.94,6.37,170.75,8.11,171.62
2023,11,2,98.49,9.25,147.88,11.84,149.12
2023,11,3,97.97,7.99,172.38,10.19,173.5
2023,11,4,98.0,7.41,181.69,9.39,182.69
2023,11,5,97.46,5.41,157.5,6.99,158.12
2023,11,6,98.91,6.77,229.25,8.81,230.0
2023,11,7,99.94,7.49,227.19,9.58,228.25
2023,11,8,100.16,7.59,227.12,9.65,228.19
2023,11,9,99.54,6.43,209.06,8.42,210.0
2023,11,10,99.23,6.35,197.69,8.37,198.5
2023,11,11,99.75,2.67,138.0,3.63,138.0
2023,11,12,100.2,2.81,154.19,3.73,154.44
2023,11,13,99.93,5.9,135.69,7.31,136.38
2023,11,14,98.91,5.7,99.12,7.3,100.12
2023,11,15,100.61,4.92,75.25,6.37,76.06
2023,11,16,100.44,9.37,88.81,11.19,90.88
2023,11,17,101.46,5.1,41.88,6.45,42.69
2023,11,18,101.94,4.88,116.62,6.21,117.31
2023,11,19,100.02,6.38,125.94,7.69,127.5
2023,11,20,100.38,5.4,94.88,6.76,95.38
2023,11,21,101.88,5.33,69.75,7.03,70.31
2023,11,22,102.02,9.24,200.25,11.55,201.19
2023,11,23,99.84,13.12,277.75,16.8,279.25
2023,11,24,99.41,10.45,275.12,13.16,261.38
2023,11,25,100.3,6.77,127.5,9.15,112.88
2023,11,26,100.88,3.43,263.12,4.64,263.75
2023,11,27,100.55,6.52,88.06,8.41,88.81
2023,11,28,100.29,5.48,171.5,6.7,171.56
2023,11,29,99.81,4.52,51.5,5.91,52.38
2023,11,30,100.08,5.28,79.0,6.99,94.62
2023,12,1,100.54,5.43,21.62,7.34,22.44
2023,12,2,100.95,4.55,167.88,6.3,168.19
2023,12,3,101.61,3.31,273.75,4.67,273.88
2023,12,4,101.32,5.7,150.25,7.63,150.38
2023,12,5,100.98,8.12,108.88,10.52,109.62
2023,12,6,101.17,7.3,93.94,9.33,94.81
2023,12,7,101.64,2.3,85.5,3.05,85.75
2023,12,8,101.12,6.38,132.25,8.34,132.69
2023,12,9,100.3,7.26,150.0,9.39,150.88
2023,12,10,99.53,7.8,121.62,10.01,122.75
2023,12,11,99.41,3.62,93.62,5.2,94.06
2023,12,12,100.46,5.28,77.62,7.09,78.06
2023,12,13,100.4,8.66,63.06,10.57,64.0
2023,12,14,101.53,3.2,151.44,4.41,151.56
2023,12,15,102.38,6.08,257.12,8.06,257.81
2023,12,16,102.52,8.56,249.38,11.81,250.44
2023,12,17,102.18,9.78,252.06,13.23,253.19
2023,12,18,101.63,9.02,244.12,12.25,245.25
2023,12,19,100.75,6.63,266.06,9.6,267.0
2023,12,20,99.71,7.97,255.31,10.04,256.31
2023,12,21,97.63,12.5,257.44,15.73,258.81
2023,12,22,98.25,13.73,302.19,17.07,303.56
2023,12,23,99.34,7.42,289.0,9.55,289.75
2023,12,24,98.82,8.3,226.62,11.11,227.81
2023,12,25,99.15,11.52,263.69,14.88,264.81
2023,12,26,99.78,9.29,264.94,11.88,266.25
2023,12,27,101.26,6.96,220.06,8.93,220.69
2023,12,28,99.78,11.36,227.44,15.01,228.81
2023,12,29,99.34,11.62,238.62,15.14,239.88
2023,12,30,100.11,7.13,239.25,9.3,240.12
2023,12,31,100.01,8.12,141.25,9.95,142.31
